Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Prop.forestwetland,Edge.density,Longitude,Latitude
2011,Urbana-Champaign-II,227.567480288206,255.446185754275,283.324891220344,200.902671493942,249.806822720227,272.190469847023,238.609267869008,260.998215110056,310.040420915927,NA,147,301,154,55.7574109321381,0.0197008034095871,206,16,0.07,Urbana-Champaign-II_2011,-0.916505646493587,-0.643940986758302,-0.384799609004421,0.066714644934849,0.792164187656132,0.00484724864208283,121.899042685675,-88.23,40.04
2012,Urbana-Champaign-II,66.9192222625477,171.24447335788,275.569724453212,-41.4659542451107,146.858098620033,229.2877723912,113.047203323626,195.80309470463,382.967857501321,NA,139,279,140,208.650502190664,0.00526462088453474,17,11,0.02,Urbana-Champaign-II_2012,-0.742059329665083,-0.953182554601971,1.69666135276792,1.10890529826023,0.728978067059336,0.00473265647560333,109.919243316754,-88.23,40.04
2013,Urbana-Champaign-II,242.971755387576,246.475222738384,249.978690089193,242.108556811875,246.222194027351,249.396812692541,243.572024452952,246.723187630782,250.834897037851,NA,137,298,161,7.00693470161696,0.156768378496221,2443,18,0.62,Urbana-Champaign-II_2013,-0.425200598261656,-0.15955983484189,0.0471901195568683,-0.651253116316316,0.735716086448331,0.00478995255884308,112.234217301947,-88.23,40.04
2014,Urbana-Champaign-II,187.068690854494,210.976878294333,234.885065734172,158.885385893158,202.610441840903,220.706346815897,201.289823238595,219.422178410096,262.055402511616,NA,143,262,119,47.8163748796782,0.0229725861520398,87,11,0.09,Urbana-Champaign-II_2014,-0.961341877175185,1.26847090610787,-1.39878108736762,-1.11100520118199,0.739279902825842,0.00497330002521028,116.825964381489,-88.23,40.04
2015,Urbana-Champaign-II,209.31356064548,239.023874985237,268.734189324993,178.830461630563,232.650599067754,256.60588479867,221.777560041533,245.334547742414,297.635723447949,NA,156,289,133,59.4206286795133,0.0184862701020253,600,15,0.07,Urbana-Champaign-II_2015,-1.37267368763488,1.04437156603045,-0.938622256502445,0.149016686250665,0.74863062361057,0.00508789219168978,114.896819393828,-88.23,40.04
2016,Urbana-Champaign-II,222.045795283884,243.380575874208,264.715356464532,202.545796355387,239.195391551147,256.391198438523,230.395563401735,247.580027275261,284.022463066147,NA,141,295,154,42.6695611806475,0.0257435455394341,336,14,0.1,Urbana-Champaign-II_2016,0.527826297645054,0.799532213317697,1.33790275858278,0.544742002246402,0.7498567597919,0.00524832122476108,111.764346344557,-88.23,40.04
2017,Urbana-Champaign-II,241.410499579163,248.175642149568,254.940784719972,238.279255205657,247.418859481114,253.184857509668,243.141530229888,248.948248053099,258.17789497517,NA,139,293,154,13.5302851408096,0.0811857089462556,350,15,0.32,Urbana-Champaign-II_2017,-1.00582008667838,-0.958755127987265,1.43563617976562,0.181285373370261,0.753191391836454,0.00507643297504183,119.373963800836,-88.23,40.04
2018,Urbana-Champaign-II,210.178874127939,220.677791445385,231.17670876283,201.111538875735,218.694721950979,227.257855522076,214.159185423714,222.632335034768,240.407071056638,NA,138,264,126,20.997834634891,0.0523132889891624,729,12,0.2,Urbana-Champaign-II_2018,0.919865669793576,0.52269761863212,0.0153753716069626,0.676693240191961,0.758279284028144,0.00522540279146518,115.171865807911,-88.23,40.04
2019,Urbana-Champaign-II,206.8542161608,231.060296365027,255.266376569253,179.384695743116,219.924252306138,238.27453722233,224.186790214768,241.837277126887,282.216135444352,NA,137,277,140,48.4121604084532,0.0226898734147351,172,14,0.09,Urbana-Champaign-II_2019,1.15936365695188,-0.236164775967574,-1.86517145360361,0.226845278520854,0.74488345976669,0.00917883253500791,122.724181927923,-88.23,40.04
2005,Walworth,237.115407702293,262.584677210444,288.053946718595,221.445514189836,259.131533808371,280.569952280808,244.65011765355,266.061468859756,303.421235304387,NA,182,294,112,50.9385390163012,0.0215645327214852,151,15,0.08,Walworth_2005,-0.662620365989574,-1.42143469655503,0.473501783332289,1.54956446247067,0.660229669019895,0.011598056294123,203.201792425557,-88.7,42.53
2006,Walworth,201.579056798023,255.261670216768,308.944283635513,140.511483174429,230.265138760512,271.433043237089,238.72311079386,279.589458825453,376.780014839671,NA,160,293,133,107.36522683749,0.0102311132175437,104,15,0.04,Walworth_2006,-0.497081789197499,-0.205883398040602,0.566355838605303,0.231835045513082,0.738484872675022,0.0321705116947393,95.18815915628,-88.7,42.53
2007,Walworth,223.745238104092,252.203595475537,280.661952846982,190.900901089487,242.302406165717,263.638929204273,240.674987312471,262.190968447376,314.348996586221,NA,208,285,77,56.9167147428903,0.0192995290814616,140,8,0.07,Walworth_2007,0.405627164082687,0.487318604366802,0.155079283904778,0.393645360951601,0.763710385567175,0.0633830925201564,92.3642737296261,-88.7,42.53
2008,Walworth,219.806999939022,248.383949624518,276.960899310015,197.831668147871,243.785554834088,267.274190420193,229.39683254957,253.054324054195,299.073603690603,NA,158,291,133,57.1538993709931,0.0192194374048101,156,12,0.07,Walworth_2008,0.82551933677353,0.82162075805044,-0.26171711541382,-0.483554704087539,0.767282479141835,0.0307944439350876,130.131432104118,-88.7,42.53
2009,Walworth,147.316510889008,221.68440273577,296.052294582532,61.1293236025468,200.104802332098,258.337253531615,185.678365554001,242.981243194507,380.227808558505,NA,156,289,133,148.735783693524,0.00738534980704486,65,14,0.02,Walworth_2009,0.952855908512248,-0.667490487109346,-0.579695480916348,-1.69522752118615,0.750733473915834,0.0327885761437609,131.436118537788,-88.7,42.53
2010,Walworth,219.950371250698,248.889496784945,277.828622319193,187.334854656259,241.240063122651,263.778525175772,233.989750805733,256.498406616335,309.597741757182,NA,148,274,126,57.8782510684949,0.0189789043573846,29,7,0.07,Walworth_2010,0.374635612104841,0.110629700382723,0.128495157655238,1.62115985578617,0.722792701934537,0.0405129733198863,131.00256119983,-88.7,42.53
2011,Walworth,264.203327858958,274.08819934087,283.973070822783,253.909816097937,271.612203440581,279.270141984721,268.861709832449,276.585557245332,294.847384005455,NA,147,287,140,19.7697429638255,0.0555629779007036,254,13,0.22,Walworth_2011,-0.616708753599297,-0.297333199748117,-0.199587030145941,-0.483606183016406,0.735685798111306,0.0498991473365728,123.624057614953,-88.7,42.53
2012,Walworth,191.642534537915,250.243778858864,308.845023179814,121.188368358756,223.799421122539,267.422731437092,231.780534387801,277.203903792098,376.712156262325,NA,159,278,119,117.202488641898,0.00937237599756009,11,5,0.03,Walworth_2012,-0.463697961883631,-1.92757390579695,1.71274026015133,1.42560943121566,0.762778490877417,0.0345993398734757,127.742852325553,-88.7,42.53
2013,Walworth,152.75366062773,222.135980137449,291.518299647168,69.1507996279838,191.828298302576,244.618746962181,199.444328046296,252.173191055117,371.637022947625,NA,158,291,133,138.764639019438,0.00791603537589832,95,15,0.03,Walworth_2013,0.352428572207705,0.416642915948591,0.00786737280208958,-0.837469519645664,0.755432291189145,0.0332928394608966,112.817239524372,-88.7,42.53
2014,Walworth,196.80239002626,228.955181212971,261.107972399682,166.971132800297,222.622845556633,248.332434887074,209.261158431251,235.177117963345,289.799667790027,NA,157,290,133,64.3055823734216,0.0170819663061732,80,13,0.06,Walworth_2014,-0.552047238014485,-0.269354436094919,-1.62962522225975,-1.21488928548521,0.760532227010177,0.0371550380489594,111.283731162335,-88.7,42.53
2015,Walworth,221.759581430115,240.612793163026,259.466004895938,216.336609747851,239.122841819348,255.897315484161,225.314459075338,242.122026169742,264.808708365006,NA,156,296,140,37.7064234658229,0.0291320600161746,157,13,0.11,Walworth_2015,-2.59832293566925,0.486255737623438,-0.83468726333104,-0.231684320245291,0.777631337673054,0.0510452003300632,112.781109746208,-88.7,42.53
2016,Walworth,221.385465409681,251.371126016184,281.356786622686,185.181551529604,240.201926167001,262.299554272962,240.279877292922,262.660799794206,316.809410272309,NA,141,288,147,59.9713212130051,0.0183165181153855,82,13,0.07,Walworth_2016,1.68388059174701,-0.993124272982667,1.25311739097093,0.844409454788075,0.78292610250298,0.0439969744200972,103.222776212154,-88.7,42.53
